Unnamed: 0,url,name,area,투자 단계,투자 금액,제작 년도,기업 소개,기업 정보,전체 내용
155,https://www.nextunicorn.kr/templates/ir-deck/detail/3448a18e29d032b5,코인베이스(Coinbase),"핀테크, 금융, 암호화폐거래플랫폼, 투자",시드투자,6.7억원,2012년,"🚀 투자유치 단계 : 시드
💰 투자유치 금액 : 60만 달러
🗓 년도 : 2012
코인베이스는 사용자가 암호화폐를 쉽게 사고, 팔고, 교환하고, 저장할 수 있는 미국 기반 암호화폐 거래 및 투자 플랫폼입니다. 2012년에 설립된 코인베이스는 전 세계에서 가장 큰 암호화폐 거래소 중 하나이며 현재 6,800만 명 이상의 검증된 사용자를 보유하고 있습니다.
지금까지 코인베이스는 앤더슨호로위츠(a16z), 유니온스퀘어벤처스 등 유명 투자자들로부터 누적 5억 4700만 달러의 자금을 조달했습니다.
코인베이스가 설립 후 YCombinator의 데모데이에서 발표했던 초기 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 시드
💰 투자유치 금액 : 60만 달러
🗓 년도 : 2012
코인베이스는 사용자가 암호화폐를 쉽게 사고, 팔고, 교환하고, 저장할 수 있는 미국 기반 암호화폐 거래 및 투자 플랫폼입니다. 2012년에 설립된 코인베이스는 전 세계에서 가장 큰 암호화폐 거래소 중 하나이며 현재 6,800만 명 이상의 검증된 사용자를 보유하고 있습니다.
지금까지 코인베이스는 앤더슨호로위츠(a16z), 유니온스퀘어벤처스 등 유명 투자자들로부터 누적 5억 4700만 달러의 자금을 조달했습니다.
코인베이스가 설립 후 YCombinator의 데모데이에서 발표했던 초기 IR자료를 확인해보세요."
156,https://www.nextunicorn.kr/templates/ir-deck/detail/af4e6ee6e7310293,스포티파이(Spotify),"음원스트리밍, 구독서비스",비공개,비공개,2006년,"🚀 투자유치 단계 : 비공개
💰 투자유치 금액 : 1억 달러
🗓 년도 : 2006
스포티파이는 스웨덴에서 시작한 세계 최대 음원 스트리밍 플랫폼입니다. 스포티파이는 다운로드 없이 스트리밍만으로 수천만곡의 노래를 감상할 수 있고, 팟캐스트를 통해 라디오를 청취할 수도 있습니다. 또한 사용자의 청취 기록을 기반으로 강력한 개인 취향 기반 맞춤 플레이리스트를 제공합니다.
스포티파이는 2007년 6월 첫 번째 시드 투자 이후 누적 21억 달러 이상의 자금을 조달했으며, 2018년 IPO를 통해 회사를 상장했습니다.
글로벌 음악 앱 스포티파이가 초기 팀빌딩을 위해 스웨덴 지역 대학생 대상으로 최고의 인재를 채용하기 위해 사용했던 프레젠테이션을 확인해보세요.",,"🚀 투자유치 단계 : 비공개
💰 투자유치 금액 : 1억 달러
🗓 년도 : 2006
스포티파이는 스웨덴에서 시작한 세계 최대 음원 스트리밍 플랫폼입니다. 스포티파이는 다운로드 없이 스트리밍만으로 수천만곡의 노래를 감상할 수 있고, 팟캐스트를 통해 라디오를 청취할 수도 있습니다. 또한 사용자의 청취 기록을 기반으로 강력한 개인 취향 기반 맞춤 플레이리스트를 제공합니다.
스포티파이는 2007년 6월 첫 번째 시드 투자 이후 누적 21억 달러 이상의 자금을 조달했으며, 2018년 IPO를 통해 회사를 상장했습니다.
글로벌 음악 앱 스포티파이가 초기 팀빌딩을 위해 스웨덴 지역 대학생 대상으로 최고의 인재를 채용하기 위해 사용했던 프레젠테이션을 확인해보세요."
157,https://www.nextunicorn.kr/templates/ir-deck/detail/1109ca174694d123,이지태스크,"아웃소싱온라인중개, 긱워커매칭플랫폼, 채용",시드투자,3.2억원,2023년,"인공지능 특허 기반 업무 서포팅 플랫폼으로 고객의 업무 요청 내용을 바탕으로 필요한 맞춤 인재를 비대면으로 연결해 드리고 있습니다.4차 산업 혁명, 코로나 팬데믹 등의 변화로 일 그 자체, 그 일을 하는 누군가, 그리고 일이 이뤄지는 장소에서의 변화가 빠르게 진행중입니다. 노동 인구는 더욱 다양해졌으며, 일터는 점차 분산화 되는 중입니다.
이지태스크는 일의 미래를 현실로 만드는 기업입니다. 기존 프리랜서 고용 시장을 혁신하여 유연한 고용 생태계를 만들어 누구나 필요한 인력을 공급받고, 업무 서포터는 일한 경력을 인정받을 수 있는 시스템을 구축하였습니다.
2020년 12월에 시작한 이지태스크는 전년 대비 이용자 수 10배 증가, 인하우스 개발팀 보유, 투자 유치 등의 다양한 성과를 이루어내며 우상향 성장 그래프를 그리고 있는 스타트업 입니다. 현재 일의 미래를 만들어 나가기 위해 실리콘밸리 출신 개발인력, 해외 글로벌 인재 등이 합류하며 더 큰 도약을 준비 중에 있습니다.","활용 기술 : 기타
기업 한 줄 소개 : 이지태스크는 가능한 시간만큼 일하고 싶은 사람들을 연결해주는 실시간 온라인 사무 보조 플랫폼입니다.
참여 투자 기관 : 엔슬파트너스, 벤처박스, 퍼스트게이트, 충북대기술지주, 서울과학기술대학교기술지주, 페이스메이커스","기업 정보
활용 기술 : 기타
기업 한 줄 소개 : 이지태스크는 가능한 시간만큼 일하고 싶은 사람들을 연결해주는 실시간 온라인 사무 보조 플랫폼입니다.
참여 투자 기관 : 엔슬파트너스, 벤처박스, 퍼스트게이트, 충북대기술지주, 서울과학기술대학교기술지주, 페이스메이커스

이지태스크 소개
인공지능 특허 기반 업무 서포팅 플랫폼으로 고객의 업무 요청 내용을 바탕으로 필요한 맞춤 인재를 비대면으로 연결해 드리고 있습니다.4차 산업 혁명, 코로나 팬데믹 등의 변화로 일 그 자체, 그 일을 하는 누군가, 그리고 일이 이뤄지는 장소에서의 변화가 빠르게 진행중입니다. 노동 인구는 더욱 다양해졌으며, 일터는 점차 분산화 되는 중입니다.
이지태스크는 일의 미래를 현실로 만드는 기업입니다. 기존 프리랜서 고용 시장을 혁신하여 유연한 고용 생태계를 만들어 누구나 필요한 인력을 공급받고, 업무 서포터는 일한 경력을 인정받을 수 있는 시스템을 구축하였습니다.
2020년 12월에 시작한 이지태스크는 전년 대비 이용자 수 10배 증가, 인하우스 개발팀 보유, 투자 유치 등의 다양한 성과를 이루어내며 우상향 성장 그래프를 그리고 있는 스타트업 입니다. 현재 일의 미래를 만들어 나가기 위해 실리콘밸리 출신 개발인력, 해외 글로벌 인재 등이 합류하며 더 큰 도약을 준비 중에 있습니다."
158,https://www.nextunicorn.kr/templates/ir-deck/detail/04da14b617af41c2,센드버드(Sendbird),"채팅API, 대화형AI챗봇, B2BSaaS",시리즈 C,"1,200억원",2021년,"실리콘밸리에 본사를 두고 있는 한국계 기업인 센드버드는 이커머스, 은행 게임 등 다양한 기업들에 채팅 솔루션을 API 형태로 제공하는 엔터프라이즈 SaaS 기업입니다. 기업이나 앱 개발자들이 손쉽게 실시간 채팅 솔루션을 구축하고 관리할 수 있도록 SDK를 제공하고 있습니다.","기업 한 줄 소개 : 실리콘밸리 기반의 한국계 기업 센드버드는 채팅 솔루션을 API 형태로 제공하는 엔터프라이즈 SaaS 기업입니다.
참여 투자 기관 : Steadfast Financial","기업 정보
기업 한 줄 소개 : 실리콘밸리 기반의 한국계 기업 센드버드는 채팅 솔루션을 API 형태로 제공하는 엔터프라이즈 SaaS 기업입니다.
참여 투자 기관 : Steadfast Financial
센드버드 소개
실리콘밸리에 본사를 두고 있는 한국계 기업인 센드버드는 이커머스, 은행 게임 등 다양한 기업들에 채팅 솔루션을 API 형태로 제공하는 엔터프라이즈 SaaS 기업입니다. 기업이나 앱 개발자들이 손쉽게 실시간 채팅 솔루션을 구축하고 관리할 수 있도록 SDK를 제공하고 있습니다."
159,https://www.nextunicorn.kr/templates/ir-deck/detail/7b15bf801399e289,링크드인(LinkedIn),"SNS, 비즈니스네트워킹플랫폼, 커뮤니티",시리즈 B,"1,400억원",2004년,"🚀 투자유치 단계 : 시리즈B
💰 투자유치 금액 : 1억 2300만 달러
✅ 참여 투자사 : 세콰이어캐피탈, 베인캐피탈벤처스, 타이거글로벌매니지먼트
🗓 년도 : 2004
링크드인은 전세계 200개 이상의 나라에서 8억 5천명이 넘는 회원을 보유한 세계 최대의 비즈니스 네트워킹 플랫폼입니다. 링크드인은 사용자가 자신에게 맞는 채용공고와 인턴십을 찾고, 전문적인 관계를 맺고 강화하며, 경력을 쌓는 데 필요한 기술을 배울 수 있습니다.
링크드인는 2002년 첫 출시 후 누적 1억 2300만 달러 이상의 자금을 조달했으며, 2013년 IPO를 통해 회사를 상장했습니다.
전문 네트워킹과 비즈니스 관련 커뮤니케이션의 중심이 된 링크드인의 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 시리즈B
💰 투자유치 금액 : 1억 2300만 달러
✅ 참여 투자사 : 세콰이어캐피탈, 베인캐피탈벤처스, 타이거글로벌매니지먼트
🗓 년도 : 2004
링크드인은 전세계 200개 이상의 나라에서 8억 5천명이 넘는 회원을 보유한 세계 최대의 비즈니스 네트워킹 플랫폼입니다. 링크드인은 사용자가 자신에게 맞는 채용공고와 인턴십을 찾고, 전문적인 관계를 맺고 강화하며, 경력을 쌓는 데 필요한 기술을 배울 수 있습니다.
링크드인는 2002년 첫 출시 후 누적 1억 2300만 달러 이상의 자금을 조달했으며, 2013년 IPO를 통해 회사를 상장했습니다.
전문 네트워킹과 비즈니스 관련 커뮤니케이션의 중심이 된 링크드인의 IR자료를 확인해보세요."
160,https://www.nextunicorn.kr/templates/ir-deck/detail/eaed14b0fb3f81f7,카피AI(Copy AI),"AI카피라이터, 생성형AI, GPT-3, 콘텐츠제작도구",시리즈 A,125억원,2021년,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 1,100만 달러
🗓 년도 : 2021
 카피AI는 생성형AI를 활용해 몇 초만에 마케팅 카피를 만들 수 있는 세계 최고의 인공지능 카피라이터 솔루션입니다. AI 기반 플랫폼(GPT-3 기반)은 기업을 위한 강력한 카피라이팅 도구를 제공합니다. 카피AI는 출시 후 12개월도 안 되어 ARR 100만 달러를 돌파했으며, 현재 50여 개국 38만명 이상의 유저들이 비즈니스용 마케팅 카피를 만들기 위해 카피AI의 솔루션을 이용하고 있습니다.
지금까지 카피AI는 세콰이어캐피탈, 크래프트, 타이거 등 유명 투자사로부터 누적 1,682만 달러의 자금을 조달했습니다.
생성형AI 분야에서 가장 빠르게 성장하는 스타트업으로 주목받고 있는 카피AI의 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 1,100만 달러
🗓 년도 : 2021
 카피AI는 생성형AI를 활용해 몇 초만에 마케팅 카피를 만들 수 있는 세계 최고의 인공지능 카피라이터 솔루션입니다. AI 기반 플랫폼(GPT-3 기반)은 기업을 위한 강력한 카피라이팅 도구를 제공합니다. 카피AI는 출시 후 12개월도 안 되어 ARR 100만 달러를 돌파했으며, 현재 50여 개국 38만명 이상의 유저들이 비즈니스용 마케팅 카피를 만들기 위해 카피AI의 솔루션을 이용하고 있습니다.
지금까지 카피AI는 세콰이어캐피탈, 크래프트, 타이거 등 유명 투자사로부터 누적 1,682만 달러의 자금을 조달했습니다.
생성형AI 분야에서 가장 빠르게 성장하는 스타트업으로 주목받고 있는 카피AI의 IR자료를 확인해보세요."
161,https://www.nextunicorn.kr/templates/ir-deck/detail/fcdb91c2ff8d7268,소프터(Softr),"SaaS, 노코드웹앱빌더, 노코드툴",시리즈 A,148억원,2021년,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 1,350만 달러
✅ 참여 투자자 : 퍼스트마크캐피탈, 아틀란틱랩스
🗓 년도 : 2021
소프터는 Airtable 데이터를 기반으로 코딩 없이 비즈니스 앱을 만들 수 있는 웹앱빌더 솔루션입니다. 소프터는 비개발자들도 자유롭게 소프트웨어를 제작할 수 있도록 도와주는 온라인 플랫폼으로 2021년 출시 후 25,000개 이상의 기업과 사용자가 소프터를 통해 데이터로 구동되는 맞춤형 서비스를 구축하고 있습니다.
지금까지 소프터는 퍼스트마크캐피탈 및 유명 엔젤투자자들로부터 누적 1,570만 달러의 자금을 조달했습니다.
코드없는 웹 앱 서비스 구축을 위한 세계 최대 규모의 생태계를 구축하고자하는 소프터의 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 1,350만 달러
✅ 참여 투자자 : 퍼스트마크캐피탈, 아틀란틱랩스
🗓 년도 : 2021
소프터는 Airtable 데이터를 기반으로 코딩 없이 비즈니스 앱을 만들 수 있는 웹앱빌더 솔루션입니다. 소프터는 비개발자들도 자유롭게 소프트웨어를 제작할 수 있도록 도와주는 온라인 플랫폼으로 2021년 출시 후 25,000개 이상의 기업과 사용자가 소프터를 통해 데이터로 구동되는 맞춤형 서비스를 구축하고 있습니다.
지금까지 소프터는 퍼스트마크캐피탈 및 유명 엔젤투자자들로부터 누적 1,570만 달러의 자금을 조달했습니다.
코드없는 웹 앱 서비스 구축을 위한 세계 최대 규모의 생태계를 구축하고자하는 소프터의 IR자료를 확인해보세요."
162,https://www.nextunicorn.kr/templates/ir-deck/detail/74f544fbdccf1139,노션(Notion),"SaaS, 생산성도구, 업무협업툴",시리즈 C,"3,272억원",2021년,"노션은 문서 작성, 프로젝트 관리, 작업 일정, 데이터베이스 등 파편화된 생산성 도구들을 하나의 플랫폼에서 효율적으로 처리하며 생산성을 높일 수 있는 다양한 기능을 제공합니다. 간단한 메모부터 프로젝트 협업툴 등 다양한 방법으로 활용되고 있습니다. 노션템플릿을 활용하여 다양한 형태의 페이지를 제작할 수 있습니다.","기업 한 줄 소개 : 노션은 협업 및 작업 관리, 노트 작성, 프로젝트 관리 등 업무 생산성을 높일 수 있는 올인원 워크스페이스 SaaS 입니다.
참여 투자 기관 : Coatue, Sequoia Capital","기업 정보
기업 한 줄 소개 : 노션은 협업 및 작업 관리, 노트 작성, 프로젝트 관리 등 업무 생산성을 높일 수 있는 올인원 워크스페이스 SaaS 입니다.
참여 투자 기관 : Coatue, Sequoia Capital
노션 소개
노션은 문서 작성, 프로젝트 관리, 작업 일정, 데이터베이스 등 파편화된 생산성 도구들을 하나의 플랫폼에서 효율적으로 처리하며 생산성을 높일 수 있는 다양한 기능을 제공합니다. 간단한 메모부터 프로젝트 협업툴 등 다양한 방법으로 활용되고 있습니다. 노션템플릿을 활용하여 다양한 형태의 페이지를 제작할 수 있습니다."
163,https://www.nextunicorn.kr/templates/ir-deck/detail/7c36a13f6ca5b259,커리어리스트(Careerist),"에듀테크, 핀테크, 채용, 직업배치학습플랫폼, 교육",시리즈 A,92억원,2021년,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 800만 달러
✅ 참여 투자자 : 와이콤비네이터, 카텍시스벤처스, AG콜렉티브캐피탈
🗓 년도 : 2021년
커리어리스트는 기술 경력(QA, 영업, 지원 등)을 위한 구직자를 교육하고 자금을 지원하며 구직을 자동화하는 교육 핀테크 플랫폼입니다. 기술 경력을 시작하고 성장시키는데 도움이 되도록 구축된 경력 교육 플랫폼을 제공하고 실제 구직까지 이어질 수 있는 솔루션을 제공합니다.
커리어리스트는 와이콤비네이터의 액셀러레이팅을 받고 2021년 유명 투자사들로부터 누적 1억 640만 달러의 자금을 조달했습니다.
경기침체와 고용 동결에도 불구하고 250% YOY 성장률을 기록하며 경력 교육과 채용 시장을 혁신하는 커리어리스트의 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 800만 달러
✅ 참여 투자자 : 와이콤비네이터, 카텍시스벤처스, AG콜렉티브캐피탈
🗓 년도 : 2021년
커리어리스트는 기술 경력(QA, 영업, 지원 등)을 위한 구직자를 교육하고 자금을 지원하며 구직을 자동화하는 교육 핀테크 플랫폼입니다. 기술 경력을 시작하고 성장시키는데 도움이 되도록 구축된 경력 교육 플랫폼을 제공하고 실제 구직까지 이어질 수 있는 솔루션을 제공합니다.
커리어리스트는 와이콤비네이터의 액셀러레이팅을 받고 2021년 유명 투자사들로부터 누적 1억 640만 달러의 자금을 조달했습니다.
경기침체와 고용 동결에도 불구하고 250% YOY 성장률을 기록하며 경력 교육과 채용 시장을 혁신하는 커리어리스트의 IR자료를 확인해보세요."
164,https://www.nextunicorn.kr/templates/ir-deck/detail/413f7292767de875,메이든보이지,"한국어교육, 실전모의고사, 에듀테크",시드투자,1.5억원,2023년,"메이든보이지는 한국어 능력시험 교육 서비스의 새로운 글로벌 스탠더드를 제시합니다.
한국어 능력시험(TOPIK)은 나날이 인기가 상승하고 있습니다. 특히 동남아시아 등지에서는 취업 필수 스펙으로 자리하고 있습니다. 그런 반면 해외에는 아직도 한국어 취업 필수스펙 TOPIK 학습을 위한 충분한 콘텐츠나 인프라가 부족한 실정입니다.
메이든보이지는 이런 기존 한국어 교육시장의 맹점을 정확히 파고들었습니다. 세계 최초의 라이브 TOPIK 모의고사. 세계 최고의 한국어 모의고사, 온라인 첨삭 서비스로 전세계 81개국에 선보입니다. 저희는 수험교육, 모바일 서비스, 한국어 교육 전문성을 두루 갖춘 팀입니다. 과거 모바일 앱 서비스 창업 경력을 갖고 있으며, 이를 바탕으로 대안 모색 및 문제해결 능력이 탁월한 팀입니다.","활용 기술 : 빅데이터
기업 한 줄 소개 : 메이든보이지는 한국어 능력 시험 교육 서비스의 글로벌 스탠더드를 제시하는 스타트업입니다.
참여 투자 기관 : 신용보증기금, 넥스트유니콘투자조합4호","기업 정보
활용 기술 : 빅데이터
기업 한 줄 소개 : 메이든보이지는 한국어 능력 시험 교육 서비스의 글로벌 스탠더드를 제시하는 스타트업입니다.
참여 투자 기관 : 신용보증기금, 넥스트유니콘투자조합4호

메이든보이지 소개
메이든보이지는 한국어 능력시험 교육 서비스의 새로운 글로벌 스탠더드를 제시합니다.
한국어 능력시험(TOPIK)은 나날이 인기가 상승하고 있습니다. 특히 동남아시아 등지에서는 취업 필수 스펙으로 자리하고 있습니다. 그런 반면 해외에는 아직도 한국어 취업 필수스펙 TOPIK 학습을 위한 충분한 콘텐츠나 인프라가 부족한 실정입니다.
메이든보이지는 이런 기존 한국어 교육시장의 맹점을 정확히 파고들었습니다. 세계 최초의 라이브 TOPIK 모의고사. 세계 최고의 한국어 모의고사, 온라인 첨삭 서비스로 전세계 81개국에 선보입니다. 저희는 수험교육, 모바일 서비스, 한국어 교육 전문성을 두루 갖춘 팀입니다. 과거 모바일 앱 서비스 창업 경력을 갖고 있으며, 이를 바탕으로 대안 모색 및 문제해결 능력이 탁월한 팀입니다."
165,https://www.nextunicorn.kr/templates/ir-deck/detail/bf8d4eb756562234,테슬라(Tesla),"모빌리티, 전기자동차, 자율주행",비공개,"2,120억원",2011년,"🚀 투자유치 단계 : 비공개
💰 투자유치 금액 : 202억 달러
🗓 년도 : 2011
테슬라는 태양광 에너지로 구동하고, 배터리로 작동하며, 전기차로 운송하는 세상을 만들고 있는 기업입니다. 2003년 일론 머스크(Elon Musk)와 비즈니스 파트너에 의해 설립된 테슬라는 기술 혁신, 전기 자동차, 태양광 및 에너지 저장 시스템 분야에서의 선도적인 역할로 유명합니다.
테슬라는 누적 1,980만 달러의 자금을 조달하며 2010년 나스닥 증권거래소에 상장되었습니다.
전기자동차의 시대를 열며 지속 가능한 에너지로 세계적 전환을 가속화하는 테슬라의 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 비공개
💰 투자유치 금액 : 202억 달러
🗓 년도 : 2011
테슬라는 태양광 에너지로 구동하고, 배터리로 작동하며, 전기차로 운송하는 세상을 만들고 있는 기업입니다. 2003년 일론 머스크(Elon Musk)와 비즈니스 파트너에 의해 설립된 테슬라는 기술 혁신, 전기 자동차, 태양광 및 에너지 저장 시스템 분야에서의 선도적인 역할로 유명합니다.
테슬라는 누적 1,980만 달러의 자금을 조달하며 2010년 나스닥 증권거래소에 상장되었습니다.
전기자동차의 시대를 열며 지속 가능한 에너지로 세계적 전환을 가속화하는 테슬라의 IR자료를 확인해보세요."
166,https://www.nextunicorn.kr/templates/ir-deck/detail/40cf428f4a44a226,버블(Bubble),"SaaS, 노코드웹앱빌더, 노코드툴",시리즈 A,"1,150억원",2021년,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 1억 달러
✅ 참여 투자자 : 인사이트파트너스, 베타웍스
🗓 년도 : 2021
버블은 코드 없이 강력한 풀스택 앱을 구축할 수 있는 SaaS 솔루션을 만드는 기업입니다. 버블은 사용자들이 이전 코딩 경험이 없어도 웹 및 모바일 애플리케이션을 만들 수 있는 솔루션을 제공합니다. 2012년 간단한 웹 빌더로 시작해 현재는 노코드 웹앱빌더 서비스의 대표주자로 자리매김 했습니다.
지금까지 버블은 인사이트파트너스, 베타웍스 등 유명 투자사로부터 누적 1억 640만 달러의 자금을 조달했습니다.
누구나 코드를 작성하지 않고도 강력한 웹 앱을 설계, 개발 및 실행할 수 있는 플랫폼을 만드는 버블의 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 시리즈A
💰 투자유치 금액 : 1억 달러
✅ 참여 투자자 : 인사이트파트너스, 베타웍스
🗓 년도 : 2021
버블은 코드 없이 강력한 풀스택 앱을 구축할 수 있는 SaaS 솔루션을 만드는 기업입니다. 버블은 사용자들이 이전 코딩 경험이 없어도 웹 및 모바일 애플리케이션을 만들 수 있는 솔루션을 제공합니다. 2012년 간단한 웹 빌더로 시작해 현재는 노코드 웹앱빌더 서비스의 대표주자로 자리매김 했습니다.
지금까지 버블은 인사이트파트너스, 베타웍스 등 유명 투자사로부터 누적 1억 640만 달러의 자금을 조달했습니다.
누구나 코드를 작성하지 않고도 강력한 웹 앱을 설계, 개발 및 실행할 수 있는 플랫폼을 만드는 버블의 IR자료를 확인해보세요."
167,https://www.nextunicorn.kr/templates/ir-deck/detail/45a54d02e8b941e6,레볼루트(Revolut),"핀테크, 금융슈퍼앱, 해외송금, 해외결제",시드투자,25.7억원,2015년,"레볼루트는 다양한 금융 서비스와 제품을 제공하는 핀테크 기업입니다. 수수료 없는 해외 결제・송금 서비스로 시작한 레볼루트는 통화 환전, 송금 뿐만 아니라 간편결제, 주식거래, 암호화폐 거래 서비스 등 다양한 서비스를 출시하며 금융 슈퍼앱으로 성장했습니다.","기업 한 줄 소개 : 레볼루트는 다양한 금융 서비스를 제공하는 올인원 금융 슈퍼앱을 운영합니다.
참여 투자 기관 : 비공개","기업 정보
기업 한 줄 소개 : 레볼루트는 다양한 금융 서비스를 제공하는 올인원 금융 슈퍼앱을 운영합니다.
참여 투자 기관 : 비공개
레볼루트 소개
레볼루트는 다양한 금융 서비스와 제품을 제공하는 핀테크 기업입니다. 수수료 없는 해외 결제・송금 서비스로 시작한 레볼루트는 통화 환전, 송금 뿐만 아니라 간편결제, 주식거래, 암호화폐 거래 서비스 등 다양한 서비스를 출시하며 금융 슈퍼앱으로 성장했습니다.
지금까지 레볼루트는 소프트뱅크, 타이거글로벌매니지먼트 등 유명 투자사로부터 누적 21억 4000만 달러의 자금을 조달했습니다."
168,https://www.nextunicorn.kr/templates/ir-deck/detail/8c3676b9721331b2,틴더(Tinder),"데이팅앱, 소셜매칭앱, SNS, 소셜네트워크",시드투자,비공개,2012년,"2012년 매치박스라는 이름으로 시작한 틴더는 전 세계에서 가장 인기있는 글로벌 소셜 데이팅 앱입니다. 지리적 위치를 기반으로 주변의 사용자들을 보여주며 사람들간의 만남을 중개해주고 있습니다.
틴더는 데이팅을 위한 플랫폼으로 시작하여 친구를 만나거나 새로운 사람들과 소셜 활동을 위한 소셜 디스커버리 앱으로 확장해나가고 있습니다.
현재 틴더는 전세계 3억명 이상 이용자들을 확보하며 세계 최대 데이팅 앱으로 성장했습니다.","기업 한 줄 소개 : 매치박스라는 이름으로 시작한 틴더는 전 세계에서 가장 인기 있는 글로벌 소셜 데이팅 앱입니다.
참여 투자 기관 : 비공개","기업 정보
기업 한 줄 소개 : 매치박스라는 이름으로 시작한 틴더는 전 세계에서 가장 인기 있는 글로벌 소셜 데이팅 앱입니다.
참여 투자 기관 : 비공개
틴더 소개
2012년 매치박스라는 이름으로 시작한 틴더는 전 세계에서 가장 인기있는 글로벌 소셜 데이팅 앱입니다. 지리적 위치를 기반으로 주변의 사용자들을 보여주며 사람들간의 만남을 중개해주고 있습니다.
틴더는 데이팅을 위한 플랫폼으로 시작하여 친구를 만나거나 새로운 사람들과 소셜 활동을 위한 소셜 디스커버리 앱으로 확장해나가고 있습니다.
현재 틴더는 전세계 3억명 이상 이용자들을 확보하며 세계 최대 데이팅 앱으로 성장했습니다."
169,https://www.nextunicorn.kr/templates/ir-deck/detail/437ff711efaef8c5,랜딩,"3D모델링, 협업툴, 소프트웨어",시드투자,1억원,2023년,"랜딩은 3D 전문가와 비전문가간의 커뮤니케이션을 위한 협업툴을 만드는 스타트업입니다. 3D 모델링 협업을 위해 실시간 피드백 및 버전 관리 소프트웨어로 비효율적인 시간, 비용문제를 해결하기 위한 제품을 만들고 있습니다.","활용 기술 : 기타
기업 한 줄 소개 : 랜딩은 3D 전문가와 비전문가간의 커뮤니케이션을 위한 협업툴을 만드는 스타트업입니다.
참여 투자 기관 : 더벤처스","기업 정보
활용 기술 : 기타
기업 한 줄 소개 : 랜딩은 3D 전문가와 비전문가간의 커뮤니케이션을 위한 협업툴을 만드는 스타트업입니다.
참여 투자 기관 : 더벤처스

랜딩 소개
랜딩은 3D 전문가와 비전문가간의 커뮤니케이션을 위한 협업툴을 만드는 스타트업입니다. 3D 모델링 협업을 위해 실시간 피드백 및 버전 관리 소프트웨어로 비효율적인 시간, 비용문제를 해결하기 위한 제품을 만들고 있습니다."
170,https://www.nextunicorn.kr/templates/ir-deck/detail/3f467acdfdce7145,미오마켓플레이스(Mio Marketplace),"SaaS, 미디어셀러솔루션, B2B",시드투자,7.1억원,2023년,"🚀 투자유치 단계 : 프리시드
💰 투자유치 금액 : 55만 달러
🗓 년도 : 2023

미오마켓플레이스는 미디어와 판매기업을 연결하는 세일즈 인텔리전스 플랫폼 기업입니다. 연간 1조 달러 규모의 미디어 산업 시장에서 구매자와 공급자간의 B2B거래를 효율화 시키기 위해 고객을 위한 실시간 분석을 제공하는 미디어 셀러 B2B SaaS를 개발하고 있습니다.

미디어 세일즈를 위한 온/오프라인 미디어 거래를 위한 통합 플랫폼을 제공하는 미오마켓플레이스의 IR자료를 확인해보세요.",,"🚀 투자유치 단계 : 프리시드
💰 투자유치 금액 : 55만 달러
🗓 년도 : 2023

미오마켓플레이스는 미디어와 판매기업을 연결하는 세일즈 인텔리전스 플랫폼 기업입니다. 연간 1조 달러 규모의 미디어 산업 시장에서 구매자와 공급자간의 B2B거래를 효율화 시키기 위해 고객을 위한 실시간 분석을 제공하는 미디어 셀러 B2B SaaS를 개발하고 있습니다.

미디어 세일즈를 위한 온/오프라인 미디어 거래를 위한 통합 플랫폼을 제공하는 미오마켓플레이스의 IR자료를 확인해보세요."
